ling		
29.59	-0.04	26.41	-0.00	26.13	12.31	cooling		
29.61	-0.02	26.41	-0.00	26.13	12.32	cooling		
29.58	-0.04	26.40	-0.01	26.13	12.29	cooling		
29.59	-0.03	26.40	-0.01	26.13	12.31	cooling		
29.58	-0.03	26.42	 0.01	26.13	12.32	cooling		
29.58	-0.03	26.41	-0.00	26.13	12.31	cooling		
29.56	-0.04	26.41	-0.00	26.13	12.30	cooling		
29.55	-0.05	26.42	 0.01	26.13	12.31	cooling		
29.56	-0.04	26.42	 0.01	26.13	12.31	cooling		
29.55	-0.04	26.41	-0.00	26.13	12.30	cooling		
29.55	-0.03	26.42	 0.01	26.13	12.31	cooling		
29.53	-0.05	26.41	-0.00	26.13	12.29	cooling		
29.51	-0.06	26.41	-0.00	26.13	12.28	cooling		
29.54	-0.03	26.42	 0.01	26.13	12.31	cooling		
29.52	-0.04	26.41	-0.00	26.13	12.29	cooling		
29.50	-0.06	26.43	 0.02	26.13	12.30	cooling		
29.51	-0.05	26.41	-0.00	26.13	12.29	cooling		
29.48	-0.06	26.42	 0.01	26.13	12.28	cooling		
29.48	-0.06	26.41	-0.00	26.13	12.28	cooling		
29.47	-0.06	26.42	 0.01	26.13	12.28	cooling		
29.47	-0.06	26.41	-0.00	26.13	12.27	cooling		
29.45	-0.07	26.41	-0.00	26.13	12.26	cooling		
29.46	-0.05	26.41	-0.00	26.13	12.27	cooling		
29.45	-0.06	26.42	 0.01	26.13	12.28	cooling		
29.44	-0.06	26.41	-0.00	26.13	12.26	cooling		
29.43	-0.06	26.42	 0.01	26.13	12.27	cooling		
29.43	-0.06	26.40	-0.01	26.13	12.25	cooling		
29.45	-0.04	26.41	-0.00	26.13	12.28	cooling		
29.41	-0.07	26.43	 0.02	26.13	12.28	cooling		
29.41	-0.06	26.42	 0.01	26.13	12.27	cooling		
29.40	-0.06	26.39	-0.02	26.13	12.23	cooling		
29.41	-0.05	26.42	 0.01	26.13	12.28	cooling		
29.40	-0.05	26.41	-0.00	26.13	12.26	cooling		
29.41	-0.04	26.41	-0.00	26.13	12.27	cooling		
29.39	-0.05	26.42	 0.01	26.13	12.27	cooling		
29.39	-0.04	26.42	 0.01	26.13	12.28	cooling		
29.38	-0.05	26.43	 0.02	26.13	12.28	cooling		
29.38	-0.05	26.42	 0.00	26.13	12.27	cooling		
29.38	-0.04	26.42	 0.00	26.13	12.27	cooling		
29.39	-0.03	26.39	-0.03	26.13	12.25	cooling		
29.39	-0.02	26.42	 0.01	26.13	12.29	cooling		
29.38	-0.03	26.42	 0.01	26.13	12.28	cooling		
29.39	-0.02	26.42	 0.00	26.13	12.29	cooling		
29.38	-0.03	26.40	-0.01	26.13	12.26	cooling		
29.36	-0.04	26.42	 0.01	26.13	12.27	cooling		
29.36	-0.03	26.41	-0.00	26.13	12.26	cooling		
29.35	-0.04	26.41	-0.00	26.13	12.26	cooling		
29.35	-0.04	26.42	 0.01	26.13	12.27	cooling		
29.36	-0.02	26.39	-0.02	26.13	12.25	cooling		
29.35	-0.03	26.42	 0.01	26.13	12.28	cooling		
29.36	-0.02	26.42	 0.01	26.13	12.29	cooling		
29.34	-0.04	26.41	-0.00	26.13	12.26	cooling		
29.33	-0.04	26.43	 0.02	26.13	12.28	cooling		
29.35	-0.02	26.41	-0.00	26.13	12.27	cooling		
29.35	-0.02	26.40	-0.01	26.13	12.26	cooling		
29.33	-0.03	26.42	 0.01	26.13	12.27	cooling		
29.34	-0.02	26.42	 0.01	26.13	12.28	cooling		
29.35	-0.01	26.40	-0.01	26.13	12.27	cooling		
29.34	-0.02	26.41	-0.00	26.13	12.27	cooling		
29.35	-0.00	26.41	-0.00	26.13	12.28	cooling		
29.33	-0.02	26.43	 0.02	26.13	12.29	cooling		
29.33	-0.02	26.40	-0.01	26.13	12.26	cooling		
29.35	-0.01	26.42	 0.01	26.13	12.29	cooling		
29.32	-0.03	26.41	-0.00	26.13	12.26	cooling		
29.35	-0.00	26.41	-0.00	26.13	12.28	cooling		
29.35	-0.00	26.42	 0.01	26.13	12.29	cooling		
29.34	-0.01	26.40	-0.01	26.13	12.26	cooling		
29.33	-0.01	26.41	-0.00	26.13	12.27	cooling		
29.34	-0.01	26.43	 0.02	26.13	12.30	cooling		
29.32	-0.02	26.42	 0.01	26.13	12.28	cooling		
29.32	-0.02	26.42	 0.01	26.13	12.28	cooling		
29.32	-0.02	26.43	 0.01	26.13	12.28	cooling		
29.30	-0.03	26.42	 0.00	26.13	12.26	cooling		
29.31	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.30	-0.03	26.42	 0.00	26.13	12.27	cooling		
29.31	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.29	-0.03	26.41	-0.01	26.13	12.25	cooling		
29.30	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.30	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.31	-0.01	26.43	 0.01	26.13	12.29	cooling		
29.31	-0.01	26.40	-0.02	26.13	12.26	cooling		
29.31	-0.01	26.43	 0.01	26.13	12.29	cooling		
29.28	-0.03	26.42	 0.00	26.13	12.26	cooling		
29.29	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.28	-0.03	26.43	 0.01	26.13	12.27	cooling		
29.29	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.29	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.28	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.28	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.28	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.28	-0.02	26.42	 0.00	26.13	12.27	cooling		
29.28	-0.01	26.45	 0.02	26.13	12.29	cooling		
29.29	-0.01	26.42	-0.00	26.13	12.28	cooling		
29.28	-0.01	26.43	 0.01	26.13	12.28	cooling		
29.26	-0.03	26.42	-0.00	26.13	12.26	cooling		
29.27	-0.01	26.42	-0.00	26.13	12.27	cooling		
29.26	-0.03	26.42	-0.00	26.13	12.26	cooling		
29.27	-0.01	26.42	-0.00	26.13	12.27	cooling		
29.26	-0.02	26.41	-0.01	26.13	12.25	cooling		
29.26	-0.02	26.42	-0.00	26.13	12.26	cooling		
29.24	-0.03	26.42	-0.00	26.13	12.25	cooling		
29.24	-0.03	26.42	-0.00	26.13	12.25	cooling		
29.24	-0.03	26.42	-0.00	26.13	12.26	cooling		
29.23	-0.03	26.42	-0.00	26.13	12.25	cooling		
29.25	-0.01	26.43	 0.01	26.13	12.28	cooling		
29.22	-0.03	26.42	-0.00	26.13	12.25	cooling		
29.22	-0.03	26.43	 0.01	26.13	12.26	cooling		
29.23	-0.02	26.41	-0.01	26.13	12.25	cooling		
29.23	-0.02	26.42	-0.00	26.13	12.26	cooling		
29.22	-0.02	26.40	-0.02	26.13	12.23	cooling		
29.22	-0.02	26.43	 0.01	26.13	12.27	cooling		
29.23	-0.01	26.43	 0.01	26.13	12.27	cooling		
29.23	-0.01	26.43	 0.01	26.13	12.27	cooling		
29.23	-0.01	26.45	 0.02	26.13	12.29	cooling		
29.22	-0.02	26.42	-0.00	26.13	12.26	cooling		
29.22	-0.01	26.42	-0.00	26.13	12.26	cooling		
29.23	-0.01	26.42	-0.00	26.13	12.27	cooling		
29.22	-0.02	26.42	-0.00	26.13	12.26	cooling		
29.22	-0.02	26.42	-0.00	26.13	12.26	cooling		
29.24	 0.01	26.41	-0.01	26.13	12.26	cooling		
29.22	-0.02	26.42	-0.00	26.13	12.26	cooling		
29.22	-0.01	26.41	-0.01	26.13	12.25	cooling		
29.20	-0.03	26.40	-0.02	26.13	12.23	cooling		
29.21	-0.02	26.41	-0.01	26.13	12.24	cooling		
29.22	-0.00	26.42	 0.00	26.13	12.27	cooling		
29.20	-0.02	26.41	-0.01	26.13	12.24	cooling		
29.19	-0.03	26.41	-0.01	26.13	12.24	cooling		
29.21	-0.01	26.43	 0.01	26.13	12.27	cooling		
29.20	-0.02	26.43	 0.01	26.13	12.27	cooling		
29.19	-0.02	26.42	 0.00	26.13	12.25	cooling		
29.18	-0.03	26.42	 0.00	26.13	12.24	cooling		
29.18	-0.03	26.41	-0.01	26.13	12.23	cooling		
29.18	-0.03	26.42	 0.00	26.13	12.24	cooling		
29.18	-0.02	26.40	-0.02	26.13	12.22	cooling		
29.20	-0.00	26.41	-0.01	26.13	12.25	cooling		
29.18	-0.02	26.41	-0.01	26.13	12.24	cooling		
29.16	-0.03	26.45	 0.02	26.13	12.26	cooling		
29.19	-0.01	26.40	-0.02	26.13	12.23	cooling		
29.19	-0.01	26.45	 0.02	26.13	12.28	cooling		
29.19	-0.01	26.41	-0.01	26.13	12.25	cooling		
29.18	-0.01	26.40	-0.02	26.13	12.23	cooling		
29.17	-0.02	26.41	-0.01	26.13	12.24	cooling		
29.16	-0.02	26.43	 0.01	26.13	12.25	cooling		
29.18	-0.01	26.40	-0.02	26.13	12.23	cooling		
29.18	-0.01	26.41	-0.00	26.13	12.24	cooling		
29.16	-0.02	26.42	 0.01	26.13	12.24	cooling		
29.17	-0.01	26.42	 0.00	26.13	12.25	cooling		
29.16	-0.02	26.40	-0.01	26.13	12.22	cooling		
29.16	-0.02	26.42	 0.01	26.13	12.25	cooling		
29.15	-0.03	26.42	 0.01	26.13	12.24	cooling		
29.14	-0.03	26.40	-0.01	26.13	12.21	cooling		
29.14	-0.03	26.42	 0.01	26.13	12.23	cooling		
29.15	-0.02	26.42	 0.01	26.13	12.24	cooling		
29.13	-0.03	26.41	-0.00	26.13	12.22	cooling		
29.13	-0.03	26.41	-0.00	26.13	12.22	cooling		
29.11	-0.05	26.41	-0.00	26.13	12.21	cooling		
29.12	-0.03	26.41	-0.00	26.13	12.22	cooling		
29.10	-0.05	26.41	-0.00	26.13	12.20	cooling		
29.10	-0.05	26.40	-0.01	26.13	12.19	cooling		
29.10	-0.03	26.41	-0.00	26.13	12.21	cooling		
29.10	-0.04	26.42	 0.01	26.13	12.22	cooling		
29.08	-0.05	26.40	-0.01	26.13	12.19	cooling		
29.08	-0.04	26.42	 0.01	26.13	12.21	cooling		
